sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.640000000000000000e+02,6.905770555412430985e-04,2.937358033841622973e+00,2.937611289676635540e+00,2.921535584891276738e+00,2.961213838691757694e+00
1.650000000000000000e+02,6.844400484206077193e-04,2.936575639537512217e+00,2.936833759668654675e+00,2.920727673486733345e+00,2.960516233964964883e+00
1.660000000000000000e+02,6.783957829781168437e-04,2.935779404566084327e+00,2.936042455076960600e+00,2.919907707729191060e+00,2.959803004029941231e+00
1.670000000000000000e+02,6.724423353615014646e-04,2.934969513525222951e+00,2.935237559101409044e+00,2.919075859775364989e+00,2.959074344499418974e+00
1.680000000000000000e+02,6.665778323560227680e-04,2.934146148118062847e+00,2.934419252041950532e+00,2.918232298768546507e+00,2.958330448295821480e+00
1.690000000000000000e+02,6.608004497708567506e-04,2.933309487216109623e+00,2.933587711363212946e+00,2.917304276962214615e+00,2.957571505702820680e+00
1.700000000000000000e+02,6.551084108857888836e-04,2.932459706921774156e+00,2.932743111757875276e+00,2.916353085617144014e+00,2.956797704415524919e+00
1.710000000000000000e+02,6.494999849556324593e-04,2.931596980628618621e+00,2.931885625208017210e+00,2.915479377308765496e+00,2.956008591001447972e+00
1.720000000000000000e+02,6.439734857699159869e-04,2.930721479078556069e+00,2.931015421043666080e+00,2.914594769000196983e+00,2.955204900743845897e+00
1.730000000000000000e+02,6.385272702654988444e-04,2.929833370419299587e+00,2.930132666000976993e+00,2.913698354787445766e+00,2.954386893693802918e+00
1.740000000000000000e+02,6.331597371898778272e-04,2.928932820259605663e+00,2.929237524278561544e+00,2.912728627897340772e+00,2.953554747654358881e+00
1.750000000000000000e+02,6.278693258130713757e-04,2.928019991722167426e+00,2.928330157591260363e+00,2.911795782020926371e+00,2.952708638071919633e+00
1.760000000000000000e+02,6.226545146860504440e-04,2.927095045495806680e+00,2.927410725223241972e+00,2.910807972192035020e+00,2.951848738079234646e+00
1.770000000000000000e+02,6.175138204437922041e-04,2.926158139886049003e+00,2.926479384079392787e+00,2.909773938365651347e+00,2.950975218535722977e+00
1.780000000000000000e+02,6.124457966511140904e-04,2.925209430864434967e+00,2.925536288735368196e+00,2.908817201541604280e+00,2.950088248067436858e+00
1.790000000000000000e+02,6.074490326895387159e-04,2.924249072116022585e+00,2.924581591485685195e+00,2.907817046432496610e+00,2.949187993105810701e+00
1.800000000000000000e+02,6.025221526835154370e-04,2.923277215085731129e+00,2.923615442390988584e+00,2.906746779940314163e+00,2.948274617925145780e+00
1.810000000000000000e+02,5.976638144644046786e-04,2.922294009023627126e+00,2.922637989323924490e+00,2.905709722601149014e+00,2.947348284679642383e+00
1.820000000000000000e+02,5.928727085707003082e-04,2.921299601028985116e+00,2.921649378013724707e+00,2.904694437402421503e+00,2.946409153439486950e+00
1.830000000000000000e+02,5.881475572830389617e-04,2.920294136092342896e+00,2.920649752088876117e+00,2.903596440649161448e+00,2.945457382224889731e+00
1.840000000000000000e+02,5.834871136926090846e-04,2.919277757137759277e+00,2.919639253119904687e+00,2.902466074751646197e+00,2.944493127041254876e+00
1.850000000000000000e+02,5.788901608016294806e-04,2.918250605062834957e+00,2.918618020659917267e+00,2.901325637802280255e+00,2.943516541911937789e+00
1.860000000000000000e+02,5.743555106546400189e-04,2.917212818777676464e+00,2.917586192284131741e+00,2.900175278359343523e+00,2.942527778910376313e+00
1.870000000000000000e+02,5.698820034993858563e-04,2.916164535243598976e+00,2.916543903628814327e+00,2.899015142782529253e+00,2.941526988192256997e+00
1.880000000000000000e+02,5.654685069761454866e-04,2.915105889510286818e+00,2.915491288428837091e+00,2.897845375273048862e+00,2.940514318026094198e+00
1.890000000000000000e+02,5.611139153343925028e-04,2.914037014751732713e+00,2.914428478554240698e+00,2.896666117912725102e+00,2.939489914823763428e+00
1.900000000000000000e+02,5.568171486757397207e-04,2.912958042301428740e+00,2.913355604045420044e+00,2.895540728087399263e+00,2.938454300528186014e+00
