sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
9.900000000000000000e+01,1.672785209367864392e-03,2.914339860974620500e+00,2.914491212770115247e+00,2.903005339782150696e+00,2.924718389084865589e+00
1.000000000000000000e+02,1.648461992294794880e-03,2.916014998997101593e+00,2.916167206201504936e+00,2.904604568066971204e+00,2.926222626492969603e+00
1.010000000000000000e+02,1.624715810419781730e-03,2.917646204986849234e+00,2.917799365374471598e+00,2.906263439840373053e+00,2.927640583981125477e+00
1.020000000000000000e+02,1.601527874290305676e-03,2.919234359208048524e+00,2.919388567579277893e+00,2.907899172062006876e+00,2.929122304358954487e+00
1.030000000000000000e+02,1.578880171225098506e-03,2.920780319282242132e+00,2.920935667415631709e+00,2.909481704616886155e+00,2.930776825318401446e+00
1.040000000000000000e+02,1.556755426420215922e-03,2.922284920790506835e+00,2.922441497403746258e+00,2.911024116841935072e+00,2.932255083050587352e+00
1.050000000000000000e+02,1.535137066340612044e-03,2.923748977859915055e+00,2.923906868579045248e+00,2.912523859591811259e+00,2.933782931468177146e+00
1.060000000000000000e+02,1.514009184243185133e-03,2.925173283733518037e+00,2.925332571070196508e+00,2.913880507097920791e+00,2.935226869003694450e+00
1.070000000000000000e+02,1.493356507688957868e-03,2.926558611325774439e+00,2.926719374661891138e+00,2.915212280900241204e+00,2.936562972030337004e+00
1.080000000000000000e+02,1.473164367912750509e-03,2.927905713763116147e+00,2.928068029342410838e+00,2.916483890844026039e+00,2.937955243328713273e+00
1.090000000000000000e+02,1.453418670928550722e-03,2.929215324910177998e+00,2.929379265836395074e+00,2.917719378727502200e+00,2.939348614812857807e+00
1.100000000000000000e+02,1.434105870257755154e-03,2.930488159882594701e+00,2.930653796123606103e+00,2.918882830686058139e+00,2.940702335894513908e+00
1.110000000000000000e+02,1.415212941175746390e-03,2.931724915545537602e+00,2.931892313943472939e+00,2.920085987553752815e+00,2.941986271239451334e+00
