rho,sigma,rho_sigma,P_mean,Ds_of_mean_P,mean_Ds,absolute_truncation_bound
4.000000000000000222e-01,2.400000000000000000e+01,9.600000000000001421e+00,2.847943738168638023e-02,2.557676127295974489e+00,2.557774814050453038e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.500000000000000000e+01,1.000000000000000000e+01,2.703124760660698817e-02,2.565849630651445334e+00,2.565952111161577953e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.600000000000000000e+01,1.040000000000000036e+01,2.570511271418796789e-02,2.573522365995389638e+00,2.573628434158057754e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.700000000000000000e+01,1.080000000000000071e+01,2.448691366466871147e-02,2.580740423601230571e+00,2.580849887037624413e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.800000000000000000e+01,1.120000000000000107e+01,2.336458056812708295e-02,2.587545383765876394e+00,2.587658065487687509e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.900000000000000000e+01,1.160000000000000142e+01,2.232773821493002839e-02,2.593974810014765708e+00,2.594090549183962757e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.000000000000000000e+01,1.200000000000000000e+01,2.136742227522596058e-02,2.600062664941401369e+00,2.600181316933684261e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.100000000000000000e+01,1.240000000000000036e+01,2.047585031813495271e-02,2.605839667596323572e+00,2.605961103555784142e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.200000000000000000e+01,1.280000000000000071e+01,1.964623572726593298e-02,2.611333605583111783e+00,2.611457711627228839e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.300000000000000000e+01,1.320000000000000107e+01,1.887263545632816841e-02,2.616569611109135440e+00,2.616696287314395963e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.400000000000000000e+01,1.360000000000000142e+01,1.814982468433959731e-02,2.621570407580549045e+00,2.621699566851549257e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.500000000000000000e+01,1.400000000000000000e+01,1.747319300646817813e-02,2.626356531518372783e+00,2.626488098418475747e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.600000000000000000e+01,1.440000000000000036e+01,1.683865798208191572e-02,2.630946533335065229e+00,2.631080442935195052e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.700000000000000000e+01,1.480000000000000071e+01,1.624259276080225467e-02,2.635357159660854709e+00,2.635493356445568036e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.800000000000000000e+01,1.520000000000000107e+01,1.568176519495662405e-02,2.639603519322443415e+00,2.639741956178021542e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.900000000000000000e+01,1.560000000000000142e+01,1.515328637664973589e-02,2.643699234667794329e+00,2.643839871965975696e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.000000000000000000e+01,1.600000000000000000e+01,1.465456694888865423e-02,2.647656579642168495e+00,2.647799384424714297e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.100000000000000000e+01,1.640000000000000213e+01,1.418327986154894332e-02,2.651486605813305086e+00,2.651631551076326865e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.200000000000000000e+01,1.680000000000000071e+01,1.373732849573259043e-02,2.655199257388225931e+00,2.655346321461449666e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.300000000000000000e+01,1.719999999999999929e+01,1.331481928011162691e-02,2.658803476150446432e+00,2.658952642163304070e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.400000000000000000e+01,1.760000000000000142e+01,1.291403808209827010e-02,2.662307297153683638e+00,2.662458552578815141e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.500000000000000000e+01,1.800000000000000000e+01,1.253342978416410909e-02,2.665717935931711136e+00,2.665871272195928121e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.600000000000000000e+01,1.840000000000000213e+01,1.217158055822300383e-02,2.669041867922238076e+00,2.669197280074778966e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.700000000000000000e+01,1.880000000000000071e+01,1.182720243397529340e-02,2.672284900748192360e+00,2.672442387176650946e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.800000000000000000e+01,1.920000000000000284e+01,1.149911982455482408e-02,2.675452239949113409e+00,2.675611802134041373e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.900000000000000000e+01,1.960000000000000142e+01,1.118625772789095044e-02,2.678548548709419830e+00,2.678710191009619379e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.000000000000000000e+01,2.000000000000000000e+01,1.088763136736029674e-02,2.681578002092407154e+00,2.681741731554030395e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.100000000000000000e+01,2.040000000000000213e+01,1.060233707249885748e-02,2.684544336246897256e+00,2.684710162430247848e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.200000000000000000e+01,2.080000000000000071e+01,1.032954423130231017e-02,2.687450893019496689e+00,2.687618827838416991e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.300000000000000000e+01,2.120000000000000284e+01,1.006848817117390014e-02,2.690300660371114372e+00,2.690470717941182421e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.400000000000000000e+01,2.160000000000000142e+01,9.818463846852349894e-03,2.693096308965221120e+00,2.693268505457346418e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.500000000000000000e+01,2.200000000000000000e+01,9.578820231439334754e-03,2.695840225265999646e+00,2.696014578762835345e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.600000000000000000e+01,2.240000000000000213e+01,9.348955321570423874e-03,2.698534541457060509e+00,2.698711071810771411e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.700000000000000000e+01,2.280000000000000071e+01,9.128311680335824199e-03,2.701181162465817742e+00,2.701359891155748372e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.800000000000000000e+01,2.320000000000000284e+01,8.916372452166216461e-03,2.703781790354968795e+00,2.703962740344485916e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.900000000000000000e+01,2.360000000000000142e+01,8.712657792884277719e-03,2.706337946321354160e+00,2.706521141913387662e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.000000000000000000e+01,2.400000000000000000e+01,8.516721665756128712e-03,2.708850990519604096e+00,2.709036457211284166e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.100000000000000000e+01,2.440000000000000213e+01,8.328148960879890039e-03,2.711322139912863971e+00,2.711509904248817548e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.200000000000000000e+01,2.480000000000000071e+01,8.146552900803244110e-03,2.713752484332431880e+00,2.713942573757703869e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.300000000000000000e+01,2.520000000000000284e+01,7.971572700020206417e-03,2.716143000913071148e+00,2.716335443625952806e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.400000000000000000e+01,2.560000000000000142e+01,7.802871450082139379e-03,2.718494567057809785e+00,2.718689391862967764e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.500000000000000000e+01,2.600000000000000000e+01,7.640134205574912810e-03,2.720807972068738589e+00,2.721005208231943140e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.600000000000000000e+01,2.640000000000000213e+01,7.483066249248242728e-03,2.723083927572648832e+00,2.723283604676926206e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.700000000000000000e+01,2.680000000000000071e+01,7.331391517206894103e-03,2.725323076854859750e+00,2.725525224659685275e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.800000000000000000e+01,2.720000000000000284e+01,7.184851167348214190e-03,2.727526003206349525e+00,2.727730651509863602e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.900000000000000000e+01,2.760000000000000142e+01,7.043202276205280145e-03,2.729693237380680149e+00,2.729900415885708309e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.000000000000000000e+01,2.800000000000000000e+01,6.906216651074855231e-03,2.731825264244996720e+00,2.732035002429823223e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.100000000000000000e+01,2.840000000000000213e+01,6.773679745808769241e-03,2.733922528705880595e+00,2.734134855699807964e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.200000000000000000e+01,2.880000000000000071e+01,6.645389669957878914e-03,2.735985440980301497e+00,2.736200385444869543e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.300000000000000000e+01,2.920000000000000284e+01,6.521156282105357478e-03,2.738014381276527409e+00,2.738231971292380162e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.400000000000000000e+01,2.960000000000000142e+01,6.400800359232450970e-03,2.740009703944633390e+00,2.740229966904744519e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.500000000000000000e+01,3.000000000000000000e+01,6.284152834844422206e-03,2.741971741148595765e+00,2.742194703658107358e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.600000000000000000e+01,3.040000000000000213e+01,6.171054099363087672e-03,2.743900806109783375e+00,2.744126493892254715e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.700000000000000000e+01,3.080000000000000071e+01,6.061353356978771423e-03,2.745797195964640558e+00,2.746025633775424080e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.800000000000000000e+01,3.120000000000000284e+01,5.954908033761228264e-03,2.747661194275521357e+00,2.747892405822039308e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.900000000000000000e+01,3.160000000000000142e+01,5.851583232365370479e-03,2.749493073233804985e+00,2.749727081102624648e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.000000000000000000e+01,3.200000000000000000e+01,5.751251229143004677e-03,2.751293095583518422e+00,2.751529921174706850e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.100000000000000000e+01,3.239999999999999858e+01,5.653791009894028330e-03,2.753061516296552824e+00,2.753301179764755080e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.200000000000000000e+01,3.280000000000000426e+01,5.559087840864946999e-03,2.754798584028503861e+00,2.755041104230963711e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.300000000000000000e+01,3.320000000000000284e+01,5.467032871936652362e-03,2.756504542374763833e+00,2.756749936826060399e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.400000000000000000e+01,3.360000000000000142e+01,5.377522769240783949e-03,2.758179630951036021e+00,2.758427915784252171e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.500000000000000000e+01,3.400000000000000000e+01,5.290459374709326895e-03,2.759824086317507419e+00,2.760075276252022203e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.600000000000000000e+01,3.439999999999999858e+01,5.205749390299524437e-03,2.761438142764317760e+00,2.761692251079560734e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.700000000000000000e+01,3.480000000000000426e+01,5.123304084848336222e-03,2.763022032973171616e+00,2.763279071488242700e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.800000000000000000e+01,3.520000000000000284e+01,5.043039021701163464e-03,2.764575988570536325e+00,2.764835967629734270e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.900000000000000000e+01,3.560000000000000142e+01,4.964873805429935276e-03,2.766100240584875358e+00,2.766363169048500659e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.000000000000000000e+01,3.600000000000000000e+01,4.888731846109328760e-03,2.767595019818325230e+00,2.767860905058618037e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.100000000000000000e+01,3.639999999999999858e+01,4.814540139757497207e-03,2.769060557145607948e+00,2.769329405047667336e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.200000000000000000e+01,3.680000000000000426e+01,4.742229063672001414e-03,2.770497083746501055e+00,2.770768898713695361e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.300000000000000000e+01,3.720000000000000284e+01,4.671732185503571326e-03,2.771904831282779647e+00,2.772179616246452039e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.400000000000000000e+01,3.760000000000000142e+01,4.602986085011177668e-03,2.773284032025008727e+00,2.773561788458317245e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.500000000000000000e+01,3.800000000000000000e+01,4.535930187533413795e-03,2.774634918937278982e+00,2.774915646872609276e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.600000000000000000e+01,3.840000000000000568e+01,4.470506608293367892e-03,2.775957725724690128e+00,2.776241423774697292e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.700000000000000000e+01,3.880000000000000426e+01,4.406660006729296551e-03,2.777252686849230212e+00,2.777539352231131353e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.800000000000000000e+01,3.920000000000000284e+01,4.344337450110687636e-03,2.778520037520952446e+00,2.778809666083245311e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.900000000000000000e+01,3.960000000000000142e+01,4.283488285761079956e-03,2.779760013663328255e+00,2.780052599915710410e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000000e+02,4.000000000000000000e+01,4.224064021264688391e-03,2.780972851861518880e+00,2.781268389007093056e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.010000000000000000e+02,4.040000000000000568e+01,4.166018212084459001e-03,2.782158789295755774e+00,2.782457269265051547e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.020000000000000000e+02,4.080000000000000426e+01,4.109306356065510479e-03,2.783318063660266350e+00,2.783619477147601273e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.030000000000000000e+02,4.120000000000000284e+01,4.053885794339840559e-03,2.784450913072778810e+00,2.784755249574020652e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.040000000000000000e+02,4.160000000000000142e+01,3.999715618186458661e-03,2.785557575976798095e+00,2.785864823828705816e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.050000000000000000e+02,4.200000000000000000e+01,3.946756581436071214e-03,2.786638291036577453e+00,2.786948437457264394e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.060000000000000000e+02,4.240000000000000568e+01,3.894971018041407454e-03,2.787693297028115413e+00,2.788006328158940672e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.070000000000000000e+02,4.280000000000000426e+01,3.844322764463308905e-03,2.788722832728628642e+00,2.789038733676618698e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.080000000000000000e+02,4.320000000000000284e+01,3.794777086549470328e-03,2.789727136803163532e+00,2.790045891684017842e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.090000000000000000e+02,4.360000000000000142e+01,3.746300610607143124e-03,2.790706447690491476e+00,2.791028039672624583e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.100000000000000000e+02,4.400000000000000000e+01,3.698861258393431987e-03,2.791661003491244131e+00,2.791985414839769586e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.110000000000000000e+02,4.440000000000000568e+01,3.652428185767311354e-03,2.792591041855893685e+00,2.792918253977031640e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.120000000000000000e+02,4.480000000000000426e+01,3.606971724766443090e-03,2.793496799875041514e+00,2.793826793360626226e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.130000000000000000e+02,4.520000000000000284e+01,3.562463328888964761e-03,2.794378513973208022e+00,2.794711268645026170e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.140000000000000000e+02,4.560000000000000142e+01,3.518875521376489159e-03,2.795236419804596917e+00,2.795571914758790300e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.150000000000000000e+02,4.600000000000000000e+01,3.476181846309048511e-03,2.796070752152805206e+00,2.796408965803915514e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.160000000000000000e+02,4.640000000000000568e+01,3.434356822336234651e-03,2.796881744834629480e+00,2.797222654959287347e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.170000000000000000e+02,4.680000000000000426e+01,3.393375898881113330e-03,2.797669630607217517e+00,2.798013214387406578e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.180000000000000000e+02,4.720000000000000284e+01,3.353215414665002524e-03,2.798434641079891261e+00,2.798780875145813862e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.190000000000000000e+02,4.760000000000000142e+01,3.313852558411608130e-03,2.799177006630269027e+00,2.799525867102332644e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.200000000000000000e+02,4.800000000000000000e+01,3.275265331598879292e-03,2.799896956324273045e+00,2.800248418854785371e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.210000000000000000e+02,4.840000000000000568e+01,3.237432513135790526e-03,2.800594717841809800e+00,2.800948757655812305e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.220000000000000000e+02,4.880000000000000426e+01,3.200333625849644328e-03,2.801270517405685112e+00,2.801627109340796284e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.230000000000000000e+02,4.920000000000000284e+01,3.163948904677145891e-03,2.801924579715342034e+00,2.802283698261259115e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.240000000000000000e+02,4.960000000000000142e+01,3.128259266459576613e-03,2.802557127885453969e+00,2.802918747221999851e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.250000000000000000e+02,5.000000000000000000e+01,3.093246281249000668e-03,2.803168383387857787e+00,2.803532477422811198e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.260000000000000000e+02,5.040000000000000568e+01,3.058892145038542495e-03,2.803758565998782259e+00,2.804125108404512456e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.270000000000000000e+02,5.080000000000000426e+01,3.025179653835364125e-03,2.804327893750878875e+00,2.804696857999561921e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.280000000000000000e+02,5.120000000000000284e+01,2.992092179000289433e-03,2.804876582886492109e+00,2.805247942285051810e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.290000000000000000e+02,5.160000000000000142e+01,2.959613643782897478e-03,2.805404847817400515e+00,2.805778575541362230e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.300000000000000000e+02,5.200000000000000000e+01,2.927728500985288945e-03,2.805912901087766809e+00,2.806288970213964173e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.310000000000000000e+02,5.240000000000000568e+01,2.896421711692151544e-03,2.806400953340715265e+00,2.806779336878717057e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.320000000000000000e+02,5.280000000000000426e+01,2.865678725008421763e-03,2.806869213288261999e+00,2.807249884211384661e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.330000000000000000e+02,5.320000000000000284e+01,2.835485458749717469e-03,2.807317887684245949e+00,2.807700818959434574e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.340000000000000000e+02,5.360000000000000142e+01,2.805828281033860474e-03,2.807747181301324613e+00,2.808132345917652373e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.350000000000000000e+02,5.400000000000000000e+01,2.776693992725177453e-03,2.808157296910891887e+00,2.808544667907325376e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.360000000000000000e+02,5.440000000000000568e+01,2.748069810686009761e-03,2.808548435265847854e+00,2.808937985758140243e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.370000000000000000e+02,5.480000000000000426e+01,2.719943351792798725e-03,2.808920795085453559e+00,2.809312498291938187e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.380000000000000000e+02,5.520000000000000284e+01,2.692302617676482594e-03,2.809274573044370005e+00,2.809668402310809388e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.390000000000000000e+02,5.560000000000000142e+01,2.665135980149470167e-03,2.809609963762991658e+00,2.810005892586422416e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.400000000000000000e+02,5.600000000000000000e+01,2.638432167283596280e-03,2.809927159800802876e+00,2.810325161852420539e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.410000000000000000e+02,5.640000000000000568e+01,2.612180250105596794e-03,2.810226351651751386e+00,2.810626400798972746e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.420000000000000000e+02,5.680000000000000426e+01,2.586369629878553650e-03,2.810507727742166839e+00,2.810909798069680221e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.430000000000000000e+02,5.720000000000000284e+01,2.560990025939601563e-03,2.810771474429316186e+00,2.811175540259540639e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.440000000000000000e+02,5.760000000000000142e+01,2.536031464065903115e-03,2.811017776004620661e+00,2.811423811916702764e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.450000000000000000e+02,5.800000000000000000e+01,2.511484265342405191e-03,2.811246814695923746e+00,2.811654795544312524e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.460000000000000000e+02,5.840000000000000568e+01,2.487339035506573679e-03,2.811458770671763752e+00,2.811868671604105696e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.470000000000000000e+02,5.880000000000000426e+01,2.463586654746451748e-03,2.811653822049867024e+00,2.812065618523447608e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.480000000000000000e+02,5.920000000000000284e+01,2.440218267929914440e-03,2.811832144903449571e+00,2.812245812701504644e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.490000000000000000e+02,5.960000000000000142e+01,2.417225275244114235e-03,2.811993913271059409e+00,2.812409428517943510e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.500000000000000000e+02,6.000000000000000000e+01,2.394599323225274096e-03,2.812139299167581541e+00,2.812556638343142623e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.510000000000000000e+02,6.040000000000000568e+01,2.372332296160101651e-03,2.812268472595389479e+00,2.812687612549062521e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.520000000000000000e+02,6.080000000000000426e+01,2.350416307841096068e-03,2.812381601557676358e+00,2.812802519521140798e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.530000000000000000e+02,6.120000000000000284e+01,2.328843693658960712e-03,2.812478852072302526e+00,2.812901525672031777e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.540000000000000000e+02,6.160000000000000142e+01,2.307607003016274010e-03,2.812560388185572524e+00,2.812984795454500198e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.550000000000000000e+02,6.200000000000000000e+01,2.286698992047381512e-03,2.812626371988925289e+00,2.813052491377399988e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.560000000000000000e+02,6.240000000000000568e+01,2.266112616630254917e-03,2.812676963635186045e+00,2.813104774021534915e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.570000000000000000e+02,6.280000000000000426e+01,2.245841025676875279e-03,2.812712321354734701e+00,2.813141802054988094e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.580000000000000000e+02,6.320000000000000284e+01,2.225877554689329428e-03,2.812732601474102090e+00,2.813163732250989479e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.590000000000000000e+02,6.360000000000000142e+01,2.206215719569507364e-03,2.812737958433559893e+00,2.813170719505200701e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.600000000000000000e+02,6.400000000000000000e+01,2.186849210670927142e-03,2.812728544805902064e+00,2.813162916854141660e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.610000000000000000e+02,6.440000000000000568e+01,2.167771887081755035e-03,2.812704511316208134e+00,2.813140475493819181e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.620000000000000000e+02,6.479999999999999716e+01,2.148977771128695452e-03,2.812666006860656598e+00,2.813103544798360112e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.630000000000000000e+02,6.520000000000000284e+01,2.130461043091922552e-03,2.812613178526468527e+00,2.813052272339687132e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.640000000000000000e+02,6.560000000000000853e+01,2.112216036121716389e-03,2.812546171612688717e+00,2.812986803907471689e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.650000000000000000e+02,6.600000000000000000e+01,2.094237231347940466e-03,2.812465129650540518e+00,2.812907283528844893e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.660000000000000000e+02,6.640000000000000568e+01,2.076519253173946845e-03,2.812370194423556402e+00,2.812813853488713711e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.670000000000000000e+02,6.679999999999999716e+01,2.059056864746897867e-03,2.812261505988895571e+00,2.812706654350181523e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.680000000000000000e+02,6.720000000000000284e+01,2.041844963596881665e-03,2.812139202698477281e+00,2.812585824975213367e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.690000000000000000e+02,6.760000000000000853e+01,2.024878577437592888e-03,2.812003421219557708e+00,2.812451502545220361e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.700000000000000000e+02,6.800000000000000000e+01,2.008152860121682239e-03,2.811854296556268284e+00,2.812303822581917245e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.710000000000000000e+02,6.840000000000000568e+01,1.991663087744211056e-03,2.811691962071196205e+00,2.812142918968428607e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.720000000000000000e+02,6.879999999999999716e+01,1.975404654887972893e-03,2.811516549506131835e+00,2.811968923969680123e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.730000000000000000e+02,6.920000000000000284e+01,1.959373071004740213e-03,2.811328189003366340e+00,2.811781968254022601e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.740000000000000000e+02,6.960000000000000853e+01,1.943563956926760636e-03,2.811127009127222465e+00,2.811582180913414053e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.750000000000000000e+02,7.000000000000000000e+01,1.927973041503113806e-03,2.810913136884723329e+00,2.811369689484366052e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.760000000000000000e+02,7.040000000000000568e+01,1.912596158355785213e-03,2.810686697747502460e+00,2.811144619969709435e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.770000000000000000e+02,7.079999999999999716e+01,1.897429242750536642e-03,2.810447815672171501e+00,2.810907096857960141e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.780000000000000000e+02,7.120000000000000284e+01,1.882468328577927875e-03,2.810196613121441978e+00,2.810657243144828232e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.790000000000000000e+02,7.160000000000000853e+01,1.867709545439985661e-03,2.809933211084572946e+00,2.810395180353151723e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.800000000000000000e+02,7.200000000000000000e+01,1.853149115838310631e-03,2.809657729098951506e+00,2.810121028554196432e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.810000000000000000e+02,7.240000000000000568e+01,1.838783352459496786e-03,2.809370285270020418e+00,2.809834906387232323e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.820000000000000000e+02,7.279999999999999716e+01,1.824608655554062556e-03,2.809070996290288225e+00,2.809536931078478350e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.830000000000000000e+02,7.320000000000000284e+01,1.810621510405116931e-03,2.808759977462422786e+00,2.809227218463943299e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.840000000000000000e+02,7.360000000000000853e+01,1.796818484883251328e-03,2.808437342717110763e+00,2.808905883007047688e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.850000000000000000e+02,7.400000000000000000e+01,1.783196227084298978e-03,2.808103204632419025e+00,2.808573037817610807e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.860000000000000000e+02,7.440000000000000568e+01,1.769751463046689930e-03,2.807757674455665597e+00,2.808228794673507167e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.870000000000000000e+02,7.479999999999999716e+01,1.756480994545328621e-03,2.807400862120913665e+00,2.807873264038350136e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.880000000000000000e+02,7.520000000000000284e+01,1.743381696959066642e-03,2.807032876267730792e+00,2.807506555079815058e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.890000000000000000e+02,7.560000000000000853e+01,1.730450517208905609e-03,2.806653824262273833e+00,2.807128775690196587e+00,0.000000000000000000e+00
