sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.870000000000000000e+02,7.212037552892393679e-04,2.909229754567501658e+00,2.909199226897762891e+00,2.893920494560924261e+00,2.925219153898513280e+00
1.880000000000000000e+02,7.156308048982285572e-04,2.908961770476396591e+00,2.908932530917024195e+00,2.893701615922219972e+00,2.924873017927660968e+00
1.890000000000000000e+02,7.101306560699617099e-04,2.908681257392478070e+00,2.908653295982628784e+00,2.893470848361954229e+00,2.924603316107505346e+00
1.900000000000000000e+02,7.047020020960564858e-04,2.908388361396088584e+00,2.908361667756771407e+00,2.893163596163260465e+00,2.924263037136305421e+00
1.910000000000000000e+02,6.993435660639159583e-04,2.908083226531001486e+00,2.908057789883400357e+00,2.892885159191275424e+00,2.923881930954483011e+00
1.920000000000000000e+02,6.940541000329525628e-04,2.907765994842168134e+00,2.907741804025308685e+00,2.892554160975063127e+00,2.923529897938684119e+00
1.930000000000000000e+02,6.888323842375794785e-04,2.907436806412244223e+00,2.907413849900151614e+00,2.892212466031223617e+00,2.923143925836783730e+00
1.940000000000000000e+02,6.836772263159523544e-04,2.907095799398256464e+00,2.907074065316415101e+00,2.891878942334916491e+00,2.922745981549052630e+00
1.950000000000000000e+02,6.785874605635209417e-04,2.906743110065868940e+00,2.906722586207629355e+00,2.891558953125461517e+00,2.922335365822956277e+00
1.960000000000000000e+02,6.735619472104646156e-04,2.906378872824001203e+00,2.906359546666392735e+00,2.891165948224766691e+00,2.921948149190623845e+00
1.970000000000000000e+02,6.685995717221398724e-04,2.906003220257905806e+00,2.905985078976562441e+00,2.890762872400775674e+00,2.921569243309033670e+00
1.980000000000000000e+02,6.636992441216950974e-04,2.905616283161169378e+00,2.905599313645459869e+00,2.890405062693023108e+00,2.921146377160508401e+00
1.990000000000000000e+02,6.588598983340501888e-04,2.905218190567982361e+00,2.905202379435638527e+00,2.890144587518488350e+00,2.920711437498356933e+00
2.000000000000000000e+02,6.540804915504596501e-04,2.904809069784000997e+00,2.904794403394761915e+00,2.889728483990465335e+00,2.920264570888280620e+00
2.010000000000000000e+02,6.493600036129274248e-04,2.904389046415685183e+00,2.904375510885151446e+00,2.889294748276906244e+00,2.919805921798988013e+00
2.020000000000000000e+02,6.446974364177539968e-04,2.903958244400505428e+00,2.903945825613273968e+00,2.888897468348097242e+00,2.919334855558515240e+00
2.030000000000000000e+02,6.400918133375353095e-04,2.903516786035290842e+00,2.903505469657732707e+00,2.888495315669167507e+00,2.918958733406279649e+00
2.040000000000000000e+02,6.355421786609594071e-04,2.903064792003994921e+00,2.903054563496840323e+00,2.888085798144063077e+00,2.918611940759732182e+00
2.050000000000000000e+02,6.310475970497698983e-04,2.902602381405149146e+00,2.902593226035722118e+00,2.887698049996329175e+00,2.918136061123077774e+00
2.060000000000000000e+02,6.266071530122927771e-04,2.902129671778973297e+00,2.902121574632734458e+00,2.887266115219227380e+00,2.917705694025108709e+00
2.070000000000000000e+02,6.222199503929450341e-04,2.901646779133133069e+00,2.901639725124910640e+00,2.886781413707260491e+00,2.917270310466890226e+00
2.080000000000000000e+02,6.178851118771716815e-04,2.901153817967729864e+00,2.901147791853134095e+00,2.886285460426519123e+00,2.916821324781303737e+00
2.090000000000000000e+02,6.136017785112725604e-04,2.900650901300474427e+00,2.900645887686701396e+00,2.885780267565642543e+00,2.916349710321121336e+00
2.100000000000000000e+02,6.093691092366056682e-04,2.900138140691686850e+00,2.900134124047674788e+00,2.885268582703146123e+00,2.915787553808117050e+00
2.110000000000000000e+02,6.051862804376706602e-04,2.899615646267693858e+00,2.899612610933994805e+00,2.884750939518153867e+00,2.915214935389108586e+00
2.120000000000000000e+02,6.010524855036027386e-04,2.899083526742867178e+00,2.899081456942081747e+00,2.884195948842702251e+00,2.914631975236789074e+00
2.130000000000000000e+02,5.969669344026171196e-04,2.898541889443801978e+00,2.898540769289824848e+00,2.883617212284371067e+00,2.914037276290100564e+00
2.140000000000000000e+02,5.929288532689603155e-04,2.897990840331502227e+00,2.897990653838558472e+00,2.883030278810855052e+00,2.913430166754713557e+00
2.150000000000000000e+02,5.889374840019549317e-04,2.897430484022222696e+00,2.897431215114061764e+00,2.882438099942072895e+00,2.912813094543797110e+00
2.160000000000000000e+02,5.849920838767249005e-04,2.896860923809098765e+00,2.896862556327494787e+00,2.881849675983235493e+00,2.912186173800804578e+00
2.170000000000000000e+02,5.810919251662135469e-04,2.896282261683087000e+00,2.896284779396423925e+00,2.881340771889235430e+00,2.911549517226759143e+00
2.180000000000000000e+02,5.772362947741157754e-04,2.895694598353327542e+00,2.895697984964817895e+00,2.880823020606710916e+00,2.910903236103705272e+00
2.190000000000000000e+02,5.734244938783653999e-04,2.895098033267096138e+00,2.895102272422302558e+00,2.880295858348106641e+00,2.910229878583125540e+00
2.200000000000000000e+02,5.696558375848261154e-04,2.894492664629026990e+00,2.894497739923920676e+00,2.879759087886841318e+00,2.909511347325779873e+00
2.210000000000000000e+02,5.659296545908545657e-04,2.893878589420354697e+00,2.893884484408653979e+00,2.879213732771797041e+00,2.908872591458071533e+00
2.220000000000000000e+02,5.622452868584074245e-04,2.893255903417982111e+00,2.893262601618174834e+00,2.878659874864421653e+00,2.908228974497416797e+00
2.230000000000000000e+02,5.586020892963859891e-04,2.892624701211932603e+00,2.892632186114537873e+00,2.878099288236302566e+00,2.907573962573822168e+00
2.240000000000000000e+02,5.549994294519172006e-04,2.891985076224157236e+00,2.891993331298297498e+00,2.877531570228059277e+00,2.906953558929250114e+00
2.250000000000000000e+02,5.514366872102794423e-04,2.891337120725899990e+00,2.891346129425882872e+00,2.876955568180141753e+00,2.906293839619393360e+00
2.260000000000000000e+02,5.479132545032007647e-04,2.890680925854653971e+00,2.890690671626465313e+00,2.876371360121033227e+00,2.905610316713306052e+00
2.270000000000000000e+02,5.444285350252557739e-04,2.890016581631341452e+00,2.890027047918462877e+00,2.875778777405654019e+00,2.904918183213831995e+00
2.280000000000000000e+02,5.409819439581071586e-04,2.889344176976800682e+00,2.889355347226289616e+00,2.875176211096214907e+00,2.904280258778952017e+00
2.290000000000000000e+02,5.375729077023393403e-04,2.888663799727910764e+00,2.888675657396560403e+00,2.874516409365880154e+00,2.903635466085634942e+00
2.300000000000000000e+02,5.342008636166476788e-04,2.887975536653531794e+00,2.887988065212938604e+00,2.873820211458847584e+00,2.902982063760255915e+00
2.310000000000000000e+02,5.308652597641477398e-04,2.887279473470316660e+00,2.887292656412446146e+00,2.873116811855930930e+00,2.902320147240637471e+00
2.320000000000000000e+02,5.275655546655848597e-04,2.886575694857940189e+00,2.886589515700444863e+00,2.872406285825340966e+00,2.901649810746081304e+00
2.330000000000000000e+02,5.243012170592256486e-04,2.885864284474142671e+00,2.885878726765218172e+00,2.871688707758988990e+00,2.900971147294515884e+00
2.340000000000000000e+02,5.210717256672262997e-04,2.885145324969159653e+00,2.885160372292608244e+00,2.870964151185411151e+00,2.900283704464603485e+00
2.350000000000000000e+02,5.178765689682751769e-04,2.884418898000461695e+00,2.884434533980551496e+00,2.870232688782848651e+00,2.899585548134102186e+00
2.360000000000000000e+02,5.147152449763168006e-04,2.883685084247301855e+00,2.883701292552984796e+00,2.869494968040541494e+00,2.898879356421585562e+00
2.370000000000000000e+02,5.115872610251696656e-04,2.882943963424167588e+00,2.882960727773725473e+00,2.868751623667014083e+00,2.898165217642657332e+00
2.380000000000000000e+02,5.084921335588601888e-04,2.882195614294349895e+00,2.882212918459790441e+00,2.867980769898515803e+00,2.897443218994201874e+00
2.390000000000000000e+02,5.054293879274951960e-04,2.881440114684119980e+00,2.881457942495027513e+00,2.867185149821998458e+00,2.896713446571039352e+00
2.400000000000000000e+02,5.023985581885065214e-04,2.880677541495062055e+00,2.880695876842702674e+00,2.866383336716910701e+00,2.895975985381816109e+00
2.410000000000000000e+02,4.993991869131071508e-04,2.879907970717575871e+00,2.879926797558864049e+00,2.865580678329355369e+00,2.895230796195455536e+00
2.420000000000000000e+02,4.964308249977972525e-04,2.879131477443543918e+00,2.879150779804796390e+00,2.864879799371686353e+00,2.894467372719051745e+00
2.430000000000000000e+02,4.934930314807748145e-04,2.878348135878845415e+00,2.878367897859115399e+00,2.864158789800231641e+00,2.893646335518555990e+00
2.440000000000000000e+02,4.905853733630981218e-04,2.877558019355360042e+00,2.877578225130303036e+00,2.863370930573410078e+00,2.892844252460259113e+00
2.450000000000000000e+02,4.877074254344656895e-04,2.876761200343334046e+00,2.876781834168305352e+00,2.862576482647149589e+00,2.892017295737672633e+00
2.460000000000000000e+02,4.848587701034686912e-04,2.875957750463306706e+00,2.875978796676508686e+00,2.861774777464455077e+00,2.891270255840296066e+00
2.470000000000000000e+02,4.820389972321926109e-04,2.875147740497620230e+00,2.875169183523567540e+00,2.860966965631441816e+00,2.890560402657509353e+00
2.480000000000000000e+02,4.792477039750319421e-04,2.874331240402207666e+00,2.874353064754533449e+00,2.860153109752600731e+00,2.889711886137154462e+00
2.490000000000000000e+02,4.764844946216020317e-04,2.873508319317028548e+00,2.873530509601383010e+00,2.859333271737682036e+00,2.888861693771247907e+00
2.500000000000000000e+02,4.737489804436233339e-04,2.872679045578322654e+00,2.872701586495190806e+00,2.858507512811918616e+00,2.888008636440544841e+00
2.510000000000000000e+02,4.710407795456640666e-04,2.871843486728678396e+00,2.871866363076189810e+00,2.857675893525132071e+00,2.887132874091371981e+00
2.520000000000000000e+02,4.683595167196320406e-04,2.871001709527972956e+00,2.871024906204393545e+00,2.856838473761100339e+00,2.886250673245448262e+00
2.530000000000000000e+02,4.657048233029031188e-04,2.870153779964557117e+00,2.870177281970925698e+00,2.855995312746753001e+00,2.885362109312363366e+00
2.540000000000000000e+02,4.630763370399855841e-04,2.869299763264384406e+00,2.869323555706620787e+00,2.855146469060267478e+00,2.884466328716937866e+00
2.550000000000000000e+02,4.604737019476189889e-04,2.868439723901980987e+00,2.868463791993583811e+00,2.854292000641041493e+00,2.883561059603278576e+00
2.560000000000000000e+02,4.578965681832061676e-04,nan,nan,nan,nan
