sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.180000000000000000e+02,1.258369830827537695e-03,2.767412851987090860e+00,2.768039989486183128e+00,2.744484377205142156e+00,2.785904262748624127e+00
1.190000000000000000e+02,1.243767015986242718e-03,2.765814512009678428e+00,2.766454824630848464e+00,2.742665791178245271e+00,2.784488559685569076e+00
1.200000000000000000e+02,1.229462025261371947e-03,2.764184808527817783e+00,2.764838505808659086e+00,2.740816607117661619e+00,2.783073498124326584e+00
1.210000000000000000e+02,1.215446513878831649e-03,2.762524324352541250e+00,2.763191613509442757e+00,2.738937424902753381e+00,2.781618676815441393e+00
1.220000000000000000e+02,1.201712433860216813e-03,2.760833630461826615e+00,2.761514716286537219e+00,2.737028831954230856e+00,2.780112226386162178e+00
1.230000000000000000e+02,1.188252021243213453e-03,2.759113286294562428e+00,2.759808371055519682e+00,2.735091403530567788e+00,2.778573473262706539e+00
1.240000000000000000e+02,1.175057783947383323e-03,2.757363840036386460e+00,2.758073123385220704e+00,2.733125703017703856e+00,2.777004341878772209e+00
1.250000000000000000e+02,1.162122490247973101e-03,2.755585828897983536e+00,2.756309507780851487e+00,2.731132282212462403e+00,2.775405665785133813e+00
1.260000000000000000e+02,1.149439157822815727e-03,2.753779779385955528e+00,2.754518047959567006e+00,2.729108567786096451e+00,2.773777944120024763e+00
1.270000000000000000e+02,1.137001043339664437e-03,2.751946207566387859e+00,2.752699257119086251e+00,2.727051522355867341e+00,2.772121666258651196e+00
1.280000000000000000e+02,1.124801632553385682e-03,2.750085619321751551e+00,2.750853638199206586e+00,2.724969415794837424e+00,2.770433768748332248e+00
1.290000000000000000e+02,1.112834630884393383e-03,2.748198510600473377e+00,2.748981684136198478e+00,2.722787405823558604e+00,2.768727613425310707e+00
1.300000000000000000e+02,1.101093954451516557e-03,2.746285367660211918e+00,2.747083878110835986e+00,2.720514309837169353e+00,2.766990683854655408e+00
1.310000000000000000e+02,1.089573721534167847e-03,2.744346667304980336e+00,2.745160693789917339e+00,2.718375329916738803e+00,2.765226964004483534e+00
1.320000000000000000e+02,1.078268244440254127e-03,2.742382877115380868e+00,2.743212595561287603e+00,2.716248735398501868e+00,2.763435770177870232e+00
