rho,sigma,rho_sigma,P_mean,Ds_of_mean_P,mean_Ds,absolute_truncation_bound
4.000000000000000222e-01,2.200000000000000000e+01,8.800000000000000711e+00,3.173942049399748611e-02,2.537061507051205034e+00,2.537133611889061502e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.300000000000000000e+01,9.200000000000001066e+00,3.000000925038577224e-02,2.546005772624498675e+00,2.546081817712867679e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.400000000000000000e+01,9.600000000000001421e+00,2.841854237529007135e-02,2.554373617571235044e+00,2.554453657239108111e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.500000000000000000e+01,1.000000000000000000e+01,2.697536029649947459e-02,2.562221410502675489e+00,2.562305468631842054e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.600000000000000000e+01,1.040000000000000036e+01,2.565386854698148075e-02,2.569599384557218702e+00,2.569687456081882093e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.700000000000000000e+01,1.080000000000000071e+01,2.443996934150580516e-02,2.576552463873631016e+00,2.576644517318606997e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.800000000000000000e+01,1.120000000000000107e+01,2.332161435350545153e-02,2.583120927071166140e+00,2.583216907729470879e+00,0.000000000000000000e+00
4.000000000000000222e-01,2.900000000000000000e+01,1.160000000000000142e+01,2.228844969544783311e-02,2.589340951424400572e+00,2.589440784858887401e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.000000000000000000e+01,1.200000000000000000e+01,2.133153174867145896e-02,2.595245068110734632e+00,2.595348663738535233e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.100000000000000000e+01,1.240000000000000036e+01,2.044309794324826110e-02,2.600862549814044744e+00,2.600969804396779939e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.200000000000000000e+01,1.280000000000000071e+01,1.961638052793678380e-02,2.606219745733653337e+00,2.606330546649902491e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.300000000000000000e+01,1.320000000000000107e+01,1.884545424725657392e-02,2.611340374761752070e+00,2.611454602981583939e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.400000000000000000e+01,1.360000000000000142e+01,1.812511096561598284e-02,2.616245784633244309e+00,2.616363317349194251e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.500000000000000000e+01,1.400000000000000000e+01,1.745075586020355604e-02,2.620955182798428318e+00,2.621075895693905089e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.600000000000000000e+01,1.440000000000000036e+01,1.681832099374310982e-02,2.625485843337804770e+00,2.625609612493508660e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.700000000000000000e+01,1.480000000000000071e+01,1.622419298026512441e-02,2.629853293232012668e+00,2.629979996685207766e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.800000000000000000e+01,1.520000000000000107e+01,1.566515214673819267e-02,2.634071480586835268e+00,2.634200999567811952e+00,0.000000000000000000e+00
4.000000000000000222e-01,3.900000000000000000e+01,1.560000000000000142e+01,1.513832112477100054e-02,2.638152926902747719e+00,2.638285146778650780e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.000000000000000000e+01,1.600000000000000000e+01,1.464112121895080020e-02,2.642108865107374083e+00,2.642243676067037139e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.100000000000000000e+01,1.640000000000000213e+01,1.417123522057846079e-02,2.645949364796551073e+00,2.646086662310529469e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.200000000000000000e+01,1.680000000000000071e+01,1.372657558894416381e-02,2.649683445921391378e+00,2.649823131010971000e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.300000000000000000e+01,1.719999999999999929e+01,1.330525712278765073e-02,2.653319182001869780e+00,2.653461161349251363e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.400000000000000000e+01,1.760000000000000142e+01,1.290557340416836202e-02,2.656863793821828246e+00,2.657007979751283777e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.500000000000000000e+01,1.800000000000000000e+01,1.252597642469572246e-02,2.660323734457259448e+00,2.660470044814029045e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.600000000000000000e+01,1.840000000000000213e+01,1.216505890683791495e-02,2.663704766405936564e+00,2.663853124356900359e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.700000000000000000e+01,1.880000000000000071e+01,1.182153891613587152e-02,2.667012031516331039e+00,2.667162365293304305e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.800000000000000000e+01,1.920000000000000284e+01,1.149424642768104472e-02,2.670250114349132176e+00,2.670402356952654266e+00,0.000000000000000000e+00
4.000000000000000222e-01,4.900000000000000000e+01,1.960000000000000142e+01,1.118211156534686286e-02,2.673423099549427473e+00,2.673577188428004181e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.000000000000000000e+01,2.000000000000000000e+01,1.088415427746600161e-02,2.676534623761326337e+00,2.676690500478668522e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.100000000000000000e+01,2.040000000000000213e+01,1.059947524986690898e-02,2.679587922568395175e+00,2.679745532468837954e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.200000000000000000e+01,2.080000000000000071e+01,1.032724788795411942e-02,2.682585872905372870e+00,2.682745164785272252e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.300000000000000000e+01,2.120000000000000284e+01,1.006671122505503266e-02,2.685531031348427078e+00,2.685691957139735297e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.400000000000000000e+01,2.160000000000000142e+01,9.817163635529424504e-03,2.688425668656619472e+00,2.688588183127385012e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.500000000000000000e+01,2.200000000000000000e+01,9.577957248922446681e-03,2.691271800906554379e+00,2.691435861381409111e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.600000000000000000e+01,2.240000000000000213e+01,9.348492976360088177e-03,2.694071217533442031e+00,2.694236783635902022e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.700000000000000000e+01,2.280000000000000071e+01,9.128216072941638601e-03,2.696825506563251817e+00,2.696992539981493131e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.800000000000000000e+01,2.320000000000000284e+01,8.916612170484129393e-03,2.699536077298056558e+00,2.699704541574203365e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.900000000000000000e+01,2.360000000000000142e+01,8.713203723950313853e-03,2.702204180693625446e+00,2.702374041036208485e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.000000000000000000e+01,2.400000000000000000e+01,8.517546822516437743e-03,2.704830927645415883e+00,2.705002150764772573e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.100000000000000000e+01,2.440000000000000213e+01,8.329228322730140507e-03,2.707417305383049921e+00,2.707589859348094041e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.200000000000000000e+01,2.480000000000000071e+01,8.147863266755024300e-03,2.709964192153694107e+00,2.710138046268902201e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.300000000000000000e+01,2.520000000000000284e+01,7.973092553448357656e-03,2.712472370357494889e+00,2.712647495059095970e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.400000000000000000e+01,2.560000000000000142e+01,7.804580834095790030e-03,2.714942538287687057e+00,2.715118905056777443e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.500000000000000000e+01,2.600000000000000000e+01,7.642014608135991142e-03,2.717375320608986566e+00,2.717552901900302409e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.600000000000000000e+01,2.640000000000000213e+01,7.485100497236065430e-03,2.719771277699096768e+00,2.719950046883929051e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.700000000000000000e+01,2.680000000000000071e+01,7.333563678695477830e-03,2.722130913966110288e+00,2.722310845287580161e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.800000000000000000e+01,2.720000000000000284e+01,7.187146461425378968e-03,2.724454685242247987e+00,2.724635753781488479e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.900000000000000000e+01,2.760000000000000142e+01,7.045606989719704026e-03,2.726743005348500670e+00,2.726925187000277084e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.000000000000000000e+01,2.800000000000000000e+01,6.908718061749252737e-03,2.728996251912069848e+00,2.729179523368471028e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.100000000000000000e+01,2.840000000000000213e+01,6.776266051204976430e-03,2.731214771513478912e+00,2.731399110254441265e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.200000000000000000e+01,2.880000000000000071e+01,6.648049921823107056e-03,2.733398884231981629e+00,2.733584268521561444e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.300000000000000000e+01,2.920000000000000284e+01,6.523880325668451538e-03,2.735548887651108263e+00,2.735735296538147399e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.400000000000000000e+01,2.960000000000000142e+01,6.403578777055281279e-03,2.737665060380907622e+00,2.737852473703715095e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.500000000000000000e+01,3.000000000000000000e+01,6.286976894866546858e-03,2.739747665147407751e+00,2.739936063541156930e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.600000000000000000e+01,3.040000000000000213e+01,6.173915706807996985e-03,2.741796951495539147e+00,2.741986316401580304e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.700000000000000000e+01,3.080000000000000071e+01,6.064245009817644319e-03,2.743813158146556130e+00,2.744003471823513340e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.800000000000000000e+01,3.120000000000000284e+01,5.957822781455240566e-03,2.745796515046442288e+00,2.745987760582080384e+00,0.000000000000000000e+00
4.000000000000000222e-01,7.900000000000000000e+01,3.160000000000000142e+01,5.854514637630668650e-03,2.747747245141967554e+00,2.747939406465448098e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.000000000000000000e+01,3.200000000000000000e+01,5.754193332503430500e-03,2.749665565911072918e+00,2.749858627805354061e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.100000000000000000e+01,3.239999999999999858e+01,5.656738296805921551e-03,2.751551690675841488e+00,2.751745638789678594e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.200000000000000000e+01,3.280000000000000426e+01,5.562035211215935263e-03,2.753405829725497966e+00,2.753600650585015241e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.300000000000000000e+01,3.320000000000000284e+01,5.469975611736403905e-03,2.755228191267303561e+00,2.755423872286674403e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.400000000000000000e+01,3.360000000000000142e+01,5.380456524336408100e-03,2.757018982227240844e+00,2.757215511718476897e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.500000000000000000e+01,3.400000000000000000e+01,5.293380126371595787e-03,2.758778408918697966e+00,2.758975776100351496e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.600000000000000000e+01,3.439999999999999858e+01,5.208653432538369425e-03,2.760506677594242397e+00,2.760704872598941595e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.700000000000000000e+01,3.480000000000000426e+01,5.126188003327452301e-03,2.762203994894297576e+00,2.762403008775110358e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.800000000000000000e+01,3.520000000000000284e+01,5.045899674131814130e-03,2.763870568207187794e+00,2.764070392942654220e+00,0.000000000000000000e+00
4.000000000000000222e-01,8.900000000000000000e+01,3.560000000000000142e+01,4.967708303333598190e-03,2.765506605950267538e+00,2.765707234448376628e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.000000000000000000e+01,3.600000000000000000e+01,4.891537537847510074e-03,2.767112317782563835e+00,2.767313743883326627e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.100000000000000000e+01,3.639999999999999858e+01,4.817314594735002189e-03,2.768687914759735413e+00,2.768890133236581175e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.200000000000000000e+01,3.680000000000000426e+01,4.744970057627306836e-03,2.770233609436425937e+00,2.770436615996647145e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.300000000000000000e+01,3.720000000000000284e+01,4.674437686806647181e-03,2.771749615926518473e+00,2.771953407210372422e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.400000000000000000e+01,3.760000000000000142e+01,4.605654241895277071e-03,2.773236149925003780e+00,2.773440723503915795e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.500000000000000000e+01,3.800000000000000000e+01,4.538559316193036333e-03,2.774693428698302711e+00,2.774898783072332176e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.600000000000000000e+01,3.840000000000000568e+01,4.473095181785821488e-03,2.776121671048543682e+00,2.776327805642487156e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.700000000000000000e+01,3.880000000000000426e+01,4.409206644622010868e-03,2.777521097254459725e+00,2.777728012413439806e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.800000000000000000e+01,3.920000000000000284e+01,4.346840908820953642e-03,2.778891928995605554e+00,2.779099625980180122e+00,0.000000000000000000e+00
4.000000000000000222e-01,9.900000000000000000e+01,3.960000000000000142e+01,4.285947449538842803e-03,2.780234389260188177e+00,2.780442870240338316e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.000000000000000000e+02,4.000000000000000000e+01,4.226477893772772991e-03,2.781548702241377846e+00,2.781757970290129389e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.010000000000000000e+02,4.040000000000000568e+01,4.168385908534087518e-03,2.782835093225107137e+00,2.783045152311791615e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.020000000000000000e+02,4.080000000000000426e+01,4.111627095868083080e-03,2.784093788469978570e+00,2.784304643452982120e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.030000000000000000e+02,4.120000000000000284e+01,4.056158894238879806e-03,2.785325015082420030e+00,2.785536671701424716e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.040000000000000000e+02,4.160000000000000142e+01,4.001940485836310256e-03,2.786529000889537588e+00,2.786741465757592628e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.050000000000000000e+02,4.200000000000000000e+01,3.948932709396410154e-03,2.787705974308493317e+00,2.787919254903955313e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.060000000000000000e+02,4.240000000000000568e+01,3.897097978158914084e-03,2.788856164216538591e+00,2.789070268874648484e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.070000000000000000e+02,4.280000000000000426e+01,3.846400202613916783e-03,2.789979799822154938e+00,2.790194737726573670e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.080000000000000000e+02,4.320000000000000284e+01,3.796804717716627427e-03,2.791077110536332562e+00,2.791292891710661639e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.090000000000000000e+02,4.360000000000000142e+01,3.748278214273220114e-03,2.792148325846907753e+00,2.792364961146026836e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.100000000000000000e+02,4.400000000000000000e+01,3.700788674223128277e-03,2.793193675196043113e+00,2.793411176297625698e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.110000000000000000e+02,4.440000000000000568e+01,3.654305309563427463e-03,2.794213387860818631e+00,2.794431767256603472e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.120000000000000000e+02,4.480000000000000426e+01,3.608798504679767895e-03,2.795207692837338165e+00,2.795426963824838573e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.130000000000000000e+02,4.520000000000000284e+01,3.564239761865384878e-03,2.796176818729985136e+00,2.796396995404103247e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.140000000000000000e+02,4.560000000000000142e+01,3.520601649825576100e-03,2.797120993644584885e+00,2.797342090889164634e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.150000000000000000e+02,4.600000000000000000e+01,3.477857754979535049e-03,2.798040445085887562e+00,2.798262478565769928e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.160000000000000000e+02,4.640000000000000568e+01,3.435982635384807887e-03,2.798935399860790874e+00,2.799158386013706590e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.170000000000000000e+02,4.680000000000000426e+01,3.394951777121901337e-03,2.799806083985315386e+00,2.800030040014116040e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.180000000000000000e+02,4.720000000000000284e+01,3.354741552988033029e-03,2.800652722597347211e+00,2.800877666462350479e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.190000000000000000e+02,4.760000000000000142e+01,3.315329183359304842e-03,2.801475539873977905e+00,2.801701490285285256e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.200000000000000000e+02,4.800000000000000000e+01,3.276692699090457718e-03,2.802274758953067213e+00,2.802501735363497115e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.210000000000000000e+02,4.840000000000000568e+01,3.238810906330079949e-03,2.803050601861198476e+00,2.803278624459041524e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.220000000000000000e+02,4.880000000000000426e+01,3.201663353137539168e-03,2.803803289444550373e+00,2.804032379146633058e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.230000000000000000e+02,4.920000000000000284e+01,3.165230297795480763e-03,2.804533041305521834e+00,2.804763219750464831e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.240000000000000000e+02,4.960000000000000142e+01,3.129492678718768899e-03,2.805240075743387074e+00,2.805471365284857743e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.250000000000000000e+02,5.000000000000000000e+01,3.094432085867356453e-03,2.805924609699215200e+00,2.806157033399515388e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.260000000000000000e+02,5.040000000000000568e+01,3.060030733576544169e-03,2.806586858705202747e+00,2.806820440329067967e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.270000000000000000e+02,5.080000000000000426e+01,3.026271434723785264e-03,2.807227036838841006e+00,2.807461800847311117e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.280000000000000000e+02,5.120000000000000284e+01,2.993137576156310476e-03,2.807845356679178561e+00,2.808081328223295703e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.290000000000000000e+02,5.160000000000000142e+01,2.960613095308844110e-03,2.808442029268015450e+00,2.808679234183161899e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.300000000000000000e+02,5.200000000000000000e+01,2.928682457944941243e-03,2.809017264074849862e+00,2.809255728874981539e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.310000000000000000e+02,5.240000000000000568e+01,2.897330636959917147e-03,2.809571268964607071e+00,2.809811020836573192e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.320000000000000000e+02,5.280000000000000426e+01,2.866543092186975544e-03,2.810104250169655593e+00,2.810345316967475249e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.330000000000000000e+02,5.320000000000000284e+01,2.836305751151969520e-03,2.810616412263386099e+00,2.810858822502809051e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.340000000000000000e+02,5.360000000000000142e+01,2.806604990725436021e-03,2.811107958137703200e+00,2.811351740990726711e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.350000000000000000e+02,5.400000000000000000e+01,2.777427619623780951e-03,2.811579088983477970e+00,2.811824274272928026e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.360000000000000000e+02,5.440000000000000568e+01,2.748760861714329498e-03,2.812030004273369244e+00,2.812276622467749121e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.370000000000000000e+02,5.480000000000000426e+01,2.720592340081773482e-03,2.812460901746965725e+00,2.812708983954660624e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.380000000000000000e+02,5.520000000000000284e+01,2.692910061815991744e-03,2.812871977398414991e+00,2.813121555362775084e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.390000000000000000e+02,5.560000000000000142e+01,2.665702403483683359e-03,2.813263425466251189e+00,2.813514531560166176e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.400000000000000000e+02,5.600000000000000000e+01,2.638958097248379330e-03,2.813635438425885038e+00,2.813888105646101589e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.410000000000000000e+02,5.640000000000000568e+01,2.612666217605547764e-03,2.813988206982639184e+00,2.814242468944851527e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.420000000000000000e+02,5.680000000000000426e+01,2.586816168701400968e-03,2.814321920068338478e+00,2.814577811001576446e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.430000000000000000e+02,5.720000000000000284e+01,2.561397672205804454e-03,2.814636764838351457e+00,2.814894319579166915e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.440000000000000000e+02,5.760000000000000142e+01,2.536400755711458108e-03,2.814932926670589364e+00,2.815192180658029120e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.450000000000000000e+02,5.800000000000000000e+01,2.511815741632996476e-03,2.815210589166307287e+00,2.815471578436107070e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.460000000000000000e+02,5.840000000000000568e+01,2.487633236581252363e-03,2.815469934151727305e+00,2.815732695330448454e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.470000000000000000e+02,5.880000000000000426e+01,2.463844121189222042e-03,2.815711141681590313e+00,2.815975711981250296e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.480000000000000000e+02,5.920000000000000284e+01,2.440439540367652510e-03,2.815934390043456581e+00,2.816200807255198946e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.490000000000000000e+02,5.960000000000000142e+01,2.417410893969336103e-03,2.816139855762994859e+00,2.816408158251297422e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.500000000000000000e+02,6.000000000000000000e+01,2.394749827842399502e-03,2.816327713610727201e+00,2.816597940307425496e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.510000000000000000e+02,6.040000000000000568e+01,2.372448225253888984e-03,2.816498136609820957e+00,2.816770327007580121e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.520000000000000000e+02,6.080000000000000426e+01,2.350498198666036223e-03,2.816651296043563235e+00,2.816925490189851278e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.530000000000000000e+02,6.120000000000000284e+01,2.328892081848489299e-03,2.816787361465647344e+00,2.817063599956109776e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.540000000000000000e+02,6.160000000000000142e+01,2.307622422310688214e-03,2.816906500708614036e+00,2.817184824680353028e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.550000000000000000e+02,6.200000000000000000e+01,2.286681974039476723e-03,2.817008879895323226e+00,2.817289331020337073e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.560000000000000000e+02,6.240000000000000568e+01,2.266063690527683229e-03,2.817094663450675718e+00,2.817377283928732545e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.570000000000000000e+02,6.280000000000000426e+01,2.245760718080342874e-03,2.817164014111503967e+00,2.817448846663222817e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.580000000000000000e+02,6.320000000000000284e+01,2.225766389385765067e-03,2.817217092940046186e+00,2.817504180799695668e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.590000000000000000e+02,6.360000000000000142e+01,2.206074217339399658e-03,2.817254059335996264e+00,2.817543446244177296e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.600000000000000000e+02,6.400000000000000000e+01,2.186677889109061267e-03,2.817275071049926360e+00,2.817566801245773966e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.610000000000000000e+02,6.440000000000000568e+01,2.167571260430630701e-03,2.817280284196452378e+00,2.817574402410146561e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.620000000000000000e+02,6.479999999999999716e+01,2.148748350123955240e-03,2.817269853267287960e+00,2.817566404712342543e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.630000000000000000e+02,6.520000000000000284e+01,2.130203334819136610e-03,2.817243931145708036e+00,2.817542961510910438e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.640000000000000000e+02,6.560000000000000853e+01,2.111930543883921117e-03,2.817202669120990599e+00,2.817504224562175974e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.650000000000000000e+02,6.600000000000000000e+01,2.093924454543356559e-03,2.817146216902281175e+00,2.817450344033948006e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.660000000000000000e+02,6.640000000000000568e+01,2.076179687183339357e-03,2.817074722633323702e+00,2.817381468520424370e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.670000000000000000e+02,6.679999999999999716e+01,2.058691000830049651e-03,2.816988332907093273e+00,2.817297745056256186e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.680000000000000000e+02,6.720000000000000284e+01,2.041453288797716141e-03,2.816887192780489713e+00,2.817199319131325819e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.690000000000000000e+02,6.760000000000000853e+01,2.024461574497466929e-03,2.816771445789378880e+00,2.817086334705628747e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.700000000000000000e+02,6.800000000000000000e+01,2.007711007400424588e-03,2.816641233963840030e+00,2.816958934224101263e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.710000000000000000e+02,6.840000000000000568e+01,1.991196859148483891e-03,2.816496697842804764e+00,2.816817258631639564e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.720000000000000000e+02,6.879999999999999716e+01,1.974914519806584418e-03,2.816337976488578310e+00,2.816661447387305728e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.730000000000000000e+02,6.920000000000000284e+01,1.958859494250518845e-03,2.816165207503937395e+00,2.816491638480512094e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.740000000000000000e+02,6.960000000000000853e+01,1.943027398684636035e-03,2.815978527044900925e+00,2.816307968444866638e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.750000000000000000e+02,7.000000000000000000e+01,1.927413957284105934e-03,2.815778069836506692e+00,2.816110572373314191e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.760000000000000000e+02,7.040000000000000568e+01,1.912014998956536706e-03,2.815563969189015747e+00,2.815899583934000638e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.770000000000000000e+02,7.079999999999999716e+01,1.896826454218134353e-03,2.815336357011250179e+00,2.815675135383860717e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.780000000000000000e+02,7.120000000000000284e+01,1.881844352179694617e-03,2.815095363826918717e+00,2.815437357584335221e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.790000000000000000e+02,7.160000000000000853e+01,1.867064817637994296e-03,2.814841118788106389e+00,2.815186380015454404e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.800000000000000000e+02,7.200000000000000000e+01,1.852484068268353589e-03,2.814573749691808846e+00,2.814922330791615579e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.810000000000000000e+02,7.240000000000000568e+01,1.838098411914269870e-03,2.814293382993452219e+00,2.814645336675518195e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.820000000000000000e+02,7.279999999999999716e+01,1.823904243970336445e-03,2.814000143820601263e+00,2.814355523091601974e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.830000000000000000e+02,7.320000000000000284e+01,1.809898044854668046e-03,2.813694155990695833e+00,2.814053014143302001e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.840000000000000000e+02,7.360000000000000853e+01,1.796076377567349747e-03,2.813375542022972908e+00,2.813737932625518745e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.850000000000000000e+02,7.400000000000000000e+01,1.782435885331552826e-03,2.813044423152361695e+00,2.813410400038218739e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.860000000000000000e+02,7.440000000000000568e+01,1.768973289314060195e-03,2.812700919346030393e+00,2.813070536602819693e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.870000000000000000e+02,7.479999999999999716e+01,1.755685386422132241e-03,2.812345149316153758e+00,2.812718461274895887e+00,0.000000000000000000e+00
