sigma,P_chain1,P_chain2,Ds_chain1,Ds_chain2,Ds_chain2_minus_chain1,relative_P_difference
1.630000000000000000e+02,8.124672178709150877e-04,8.157479955414976766e-04,2.658514009218891694e+00,2.651634867595115796e+00,-6.879141623775897330e-03,4.038043133826274556e-03
1.640000000000000000e+02,8.058921837109833848e-04,8.091634590452851869e-04,2.655891116279188502e+00,2.648989855809425364e+00,-6.901260469763137451e-03,4.059197247996859659e-03
1.650000000000000000e+02,7.994162307282514507e-04,8.026780821591645914e-04,2.653255105189215257e+00,2.646331081039284161e+00,-6.924024149931096161e-03,4.080291724802398434e-03
1.660000000000000000e+02,7.930373037391600342e-04,7.962898108217288150e-04,2.650606230322876566e+00,2.643658798978440583e+00,-6.947431344435983647e-03,4.101329240419504529e-03
1.670000000000000000e+02,7.867534017031341427e-04,7.899966450211179554e-04,2.647944741839585614e+00,2.640973261561002428e+00,-6.971480278583186418e-03,4.122312418304074910e-03
1.680000000000000000e+02,7.805625759956617013e-04,7.837966370718864708e-04,2.645270885771642710e+00,2.638274717033604500e+00,-6.996168738038210932e-03,4.143243829105580645e-03
1.690000000000000000e+02,7.744629287459660512e-04,7.776878899563398470e-04,2.642584904108950639e+00,2.635563410024935660e+00,-7.021494084014978654e-03,4.164125990634204300e-03
1.700000000000000000e+02,7.684526112365132073e-04,7.716685557275762466e-04,2.639887034882034467e+00,2.632839581612966828e+00,-7.047453269067638360e-03,4.184961367869277638e-03
1.710000000000000000e+02,7.625298223617041956e-04,7.657368339716005877e-04,2.637177512243039867e+00,2.630103469391135373e+00,-7.074042851904494000e-03,4.205752373020121837e-03
1.720000000000000000e+02,7.566928071432560930e-04,7.598909703260014505e-04,2.634456566543768918e+00,2.627355307532860174e+00,-7.101259010908744784e-03,4.226501365619306227e-03
1.730000000000000000e+02,7.509398552998728651e-04,7.541292550528080592e-04,2.631724424413580454e+00,2.624595326853417454e+00,-7.129097560163000225e-03,4.247210652658095498e-03
1.740000000000000000e+02,7.452692998689308028e-04,7.484500216632555044e-04,2.628981308834486885e+00,2.621823754871004386e+00,-7.157553963482499171e-03,4.267882488764973559e-03
1.750000000000000000e+02,7.396795158780131900e-04,7.428516455922882806e-04,2.626227439213868475e+00,2.619040815866396255e+00,-7.186623347472220757e-03,4.288519076413477293e-03
1.760000000000000000e+02,7.341689190642264112e-04,7.373325429207428080e-04,2.623463031457422545e+00,2.616246730939977283e+00,-7.216300517445262130e-03,4.309122566164669266e-03
1.770000000000000000e+02,7.287359646393196978e-04,7.318911691432425197e-04,2.620688298037756159e+00,2.613441718068754582e+00,-7.246579969001576416e-03,4.329695056953131171e-03
1.780000000000000000e+02,7.233791460987488899e-04,7.265260179799232308e-04,2.617903448063310545e+00,2.610625992160639175e+00,-7.277455902671370325e-03,4.350238596378730449e-03
1.790000000000000000e+02,7.180969940728645961e-04,7.212356202302124333e-04,2.615108687345978566e+00,2.607799765108488543e+00,-7.308922237490023122e-03,4.370755181060337335e-03
1.800000000000000000e+02,7.128880752185422871e-04,7.160185426669387438e-04,2.612304218464544192e+00,2.604963245842134345e+00,-7.340972622409847048e-03,4.391246756984656940e-03
1.810000000000000000e+02,7.077509911496064447e-04,7.108733869691634139e-04,2.609490240829834384e+00,2.602116640379077861e+00,-7.373600450756523372e-03,4.411715219904133178e-03
1.820000000000000000e+02,7.026843774044951030e-04,7.057987886921592100e-04,2.606666950745695210e+00,2.599260151874741354e+00,-7.406798870953856806e-03,4.432162415745954931e-03
1.830000000000000000e+02,6.976869024496854975e-04,7.007934162730700611e-04,2.603834541470296582e+00,2.596393980670020252e+00,-7.440560800276330156e-03,4.452590141046153249e-03
1.840000000000000000e+02,6.927572667174464226e-04,6.958559700708227130e-04,2.600993203275776100e+00,2.593518324339401993e+00,-7.474878936374107496e-03,4.473000143411232088e-03
1.850000000000000000e+02,6.878942016765768981e-04,6.909851814389415337e-04,2.598143123505149088e+00,2.590633377736993648e+00,-7.509745768155440260e-03,4.493394121990235135e-03
1.860000000000000000e+02,6.830964689348244636e-04,6.861798118299720396e-04,2.595284486629938048e+00,2.587739333041940260e+00,-7.545153587997788236e-03,4.513773727970793459e-03
1.870000000000000000e+02,6.783628593717476538e-04,6.814386519302762868e-04,2.592417474304679725e+00,2.584836379801584538e+00,-7.581094503095187065e-03,4.534140565091160369e-03
1.880000000000000000e+02,6.736921923008426082e-04,6.767605208240237659e-04,2.589542265420942346e+00,2.581924704974952522e+00,-7.617560445989823847e-03,4.554496190169565750e-03
1.890000000000000000e+02,6.690833146597948604e-04,6.721442651852376545e-04,2.586659036160890768e+00,2.579004492975738305e+00,-7.654543185152462570e-03,4.574842113644894681e-03
1.900000000000000000e+02,6.645351002277778522e-04,6.675887584968248026e-04,2.583767960047306023e+00,2.576075925712165482e+00,-7.692034335140540691e-03,4.595179800134463477e-03
1.910000000000000000e+02,6.600464488687666619e-04,6.630929002955547949e-04,2.580869207995249326e+00,2.573139182627595112e+00,-7.730025367654214108e-03,4.615510668998235033e-03
1.920000000000000000e+02,6.556162857998615659e-04,6.586556154419940948e-04,2.577962948360613016e+00,2.570194440740183772e+00,-7.768507620429243588e-03,4.635836094926348849e-03
1.930000000000000000e+02,6.512435608836945498e-04,6.542758534144541829e-04,2.575049346988688814e+00,2.567241874680743940e+00,-7.807472307944873791e-03,4.656157408520211760e-03
1.940000000000000000e+02,6.469272479439851621e-04,6.499525876260455609e-04,2.572128567260624887e+00,2.564281656730685643e+00,-7.846910529939243872e-03,4.676475896903786733e-03
1.950000000000000000e+02,6.426663441034057792e-04,6.456848147639690678e-04,2.569200770138694079e+00,2.561313956859172514e+00,-7.886813279521565079e-03,4.696792804319560588e-03
1.960000000000000000e+02,6.384598691428944491e-04,6.414715541502148764e-04,2.566266114212679028e+00,2.558338942758299428e+00,-7.927171454379600135e-03,4.717109332750268891e-03
1.970000000000000000e+02,6.343068648816401096e-04,6.373118471228762924e-04,2.563324755742822258e+00,2.555356779878024565e+00,-7.967975864797693930e-03,4.737426642539732669e-03
1.980000000000000000e+02,6.302063945769618329e-04,6.332047564373111765e-04,2.560376848702585306e+00,2.552367631462223230e+00,-8.009217240362076495e-03,4.757745853026573712e-03
1.990000000000000000e+02,6.261575423433614253e-04,6.291493656864191510e-04,2.557422544819811350e+00,2.549371658581110367e+00,-8.050886238700982744e-03,4.778068043165273338e-03
2.000000000000000000e+02,6.221594125900378226e-04,6.251447787393451475e-04,2.554461993620181115e+00,2.546369020164585439e+00,-8.092973455595675603e-03,4.798394252172988317e-03
2.010000000000000000e+02,6.182111294761898817e-04,6.211901191979215869e-04,2.551495342464020322e+00,2.543359873034228169e+00,-8.135469429792152596e-03,4.818725480170149567e-03
2.020000000000000000e+02,6.143118363834810082e-04,6.172845298702240397e-04,2.548522736586706916e+00,2.540344371936128276e+00,-8.178364650578640038e-03,4.839062688818840385e-03
2.030000000000000000e+02,6.104606954050134735e-04,6.134271722605994957e-04,2.545544319138404177e+00,2.537322669571062672e+00,-8.221649567341504650e-03,4.859406801969390344e-03
2.040000000000000000e+02,6.066568868502518865e-04,6.096172260756048660e-04,2.542560231218581546e+00,2.534294916624275640e+00,-8.265314594305905871e-03,4.879758706314296646e-03
2.050000000000000000e+02,6.028996087653060165e-04,6.058538887452563724e-04,2.539570611914075293e+00,2.531261261796577067e+00,-8.309350117498226496e-03,4.900119252026824412e-03
2.060000000000000000e+02,5.991880764680330334e-04,6.021363749590698386e-04,2.536575598335576665e+00,2.528221851833401423e+00,-8.353746502175241062e-03,4.920489253417370534e-03
2.070000000000000000e+02,5.955215220974300738e-04,5.984639162163472902e-04,2.533575325650617049e+00,2.525176831552339962e+00,-8.398494098277087261e-03,4.940869489576282803e-03
2.080000000000000000e+02,5.918991941768255577e-04,5.948357603902311875e-04,2.530569927118557327e+00,2.522126343872018506e+00,-8.443583246538821641e-03,4.961260705025338780e-03
2.090000000000000000e+02,5.883203571903647747e-04,5.912511713050138968e-04,2.527559534124946605e+00,2.519070529840262473e+00,-8.489004284684131818e-03,4.981663610359898797e-03
2.100000000000000000e+02,5.847842911723456511e-04,5.877094283262694792e-04,2.524544276212580041e+00,2.516009528659757244e+00,-8.534747552822796735e-03,5.002078882898386425e-03
2.110000000000000000e+02,5.812902913089448885e-04,5.842098259633373607e-04,2.521524281114063459e+00,2.512943477715433804e+00,-8.580803398629655021e-03,5.022507167319556487e-03
2.120000000000000000e+02,5.778376675519126095e-04,5.807516734837489232e-04,2.518499674782798348e+00,2.509872512599676142e+00,-8.627162183122205619e-03,5.042949076307090550e-03
2.130000000000000000e+02,5.744257442438187441e-04,5.773342945391716835e-04,2.515470581424131602e+00,2.506796767139113591e+00,-8.673814285018011105e-03,5.063405191182424048e-03
2.140000000000000000e+02,5.710538597544572662e-04,5.739570268024844334e-04,2.512437123524408733e+00,2.503716373418813923e+00,-8.720750105594810009e-03,5.083876062540682028e-03
2.150000000000000000e+02,5.677213661280290256e-04,5.706192216156008362e-04,2.509399421880606162e+00,2.500631461806304134e+00,-8.767960074302028062e-03,5.104362210877733119e-03
2.160000000000000000e+02,5.644276287407319452e-04,5.673202436476779435e-04,2.506357595629194801e+00,2.497542160976395476e+00,-8.815434652799325477e-03,5.124864127221462340e-03
2.170000000000000000e+02,5.611720259684118556e-04,5.640594705633532584e-04,2.503311762272303120e+00,2.494448597935470247e+00,-8.863164336832873857e-03,5.145382273748611013e-03
2.180000000000000000e+02,5.579539488639351534e-04,5.608362927006780348e-04,2.500262037707117635e+00,2.491350898043304340e+00,-8.911139663813294476e-03,5.165917084396731696e-03
2.190000000000000000e+02,5.547728008439472896e-04,5.576501127584215529e-04,2.497208536252708111e+00,2.488249185036238931e+00,-8.959351216469180201e-03,5.186468965488577609e-03
2.200000000000000000e+02,5.516279973847190406e-04,5.545003454924291334e-04,2.494151370673750368e+00,2.485143581050825556e+00,-9.007789622924811113e-03,5.207038296330068761e-03
2.210000000000000000e+02,5.485189657267695038e-04,5.513864174207353018e-04,2.491090652208226786e+00,2.482034206644466501e+00,-9.056445563760284756e-03,5.227625429808924196e-03
2.220000000000000000e+02,5.454451445879729757e-04,5.483077665371467388e-04,2.488026490591974671e+00,2.478921180816843428e+00,-9.105309775131242844e-03,5.248230692998845370e-03
2.230000000000000000e+02,5.424059838848792033e-04,5.452638420330086812e-04,2.484958994082738126e+00,2.475804621032885233e+00,-9.154373049852893018e-03,5.268854387742161194e-03
2.240000000000000000e+02,5.394009444619683692e-04,5.422541040268890342e-04,2.481888269484810117e+00,2.472684643242227587e+00,-9.203626242582529926e-03,5.289496791234915563e-03
2.250000000000000000e+02,5.364294978285881910e-04,5.392780233019267089e-04,2.478814422171860432e+00,2.469561361899641039e+00,-9.253060272219393312e-03,5.310158156605959690e-03
2.260000000000000000e+02,5.334911259033198660e-04,5.363350810505865783e-04,2.475737556109884441e+00,2.466434889986223400e+00,-9.302666123661040842e-03,5.330838713486052427e-03
2.270000000000000000e+02,5.305853207655342272e-04,5.334247686265870814e-04,2.472657773880149623e+00,2.463305339027801466e+00,-9.352434852348157079e-03,5.351538668570965385e-03
2.280000000000000000e+02,5.277115844139031653e-04,5.305465873037692147e-04,2.469575176701073627e+00,2.460172819115296949e+00,-9.402357585776677240e-03,5.372258206184143958e-03
2.290000000000000000e+02,5.248694285316475236e-04,5.277000480416786871e-04,2.466489864448887293e+00,2.457037438924941863e+00,-9.452425523945429120e-03,5.392997488823159102e-03
2.300000000000000000e+02,5.220583742583032169e-04,5.248846712576517694e-04,2.463401935680464394e+00,2.453899305734847935e+00,-9.502629945616458684e-03,5.413756657699275721e-03
2.310000000000000000e+02,5.192779519677949126e-04,5.220999866052003589e-04,2.460311487651829054e+00,2.450758525444799663e+00,-9.552962207029391806e-03,5.434535833288123285e-03
2.320000000000000000e+02,5.165277010526292747e-04,5.193455327584859229e-04,2.457218616339604367e+00,2.447615202594552564e+00,-9.603413745051803119e-03,5.455335115840176385e-03
2.330000000000000000e+02,5.138071697139948331e-04,5.166208572027036457e-04,2.454123416461727825e+00,2.444469440380681924e+00,-9.653976081045900770e-03,5.476154585921877427e-03
2.340000000000000000e+02,5.111159147576033526e-04,5.139255160301799954e-04,2.451025981493605510e+00,2.441321340676257279e+00,-9.704640817348231252e-03,5.496994304920344021e-03
2.350000000000000000e+02,5.084535013950813431e-04,5.112590737420090459e-04,2.447926403690269481e+00,2.438171004046261192e+00,-9.755399644008289073e-03,5.517854315546744104e-03
2.360000000000000000e+02,5.058195030507361750e-04,5.086211030550595027e-04,2.444824774104362497e+00,2.435018529764662265e+00,-9.806244339700231905e-03,5.538734642349885107e-03
2.370000000000000000e+02,5.032135011735406780e-04,5.060111847141767925e-04,2.441721182602654139e+00,2.431864015832810200e+00,-9.857166769843939136e-03,5.559635292200271195e-03
2.380000000000000000e+02,5.006350850541662180e-04,5.034289073094251740e-04,2.438615717884927037e+00,2.428707558994496196e+00,-9.908158890430840415e-03,5.580556254775270730e-03
2.390000000000000000e+02,4.980838516469114890e-04,5.008738670982156981e-04,2.435508467502017105e+00,2.425549254752766171e+00,-9.959212749250934138e-03,5.601497503038954662e-03
2.400000000000000000e+02,4.955594053963751234e-04,4.983456678321648674e-04,2.432399517872241290e+00,2.422389197385500736e+00,-1.001032048674055375e-02,5.622458993712609043e-03
2.410000000000000000e+02,4.930613580687314996e-04,4.958439205885469513e-04,2.429288954298067349e+00,2.419227479961483684e+00,-1.006147433658366452e-02,5.643440667738586214e-03
2.420000000000000000e+02,4.905893285874640295e-04,4.933682436061912055e-04,2.426176860982573569e+00,2.416064194356332795e+00,-1.011266662624077384e-02,5.664442450732387613e-03
2.430000000000000000e+02,4.881429428734262023e-04,4.909182621256982272e-04,2.423063321045162422e+00,2.412899431266403383e+00,-1.016388977875903876e-02,5.685464253432082060e-03
2.440000000000000000e+02,4.857218336890951286e-04,4.884936082338398131e-04,2.419948416538682423e+00,2.409733280225349716e+00,-1.021513631333270666e-02,5.706505972138176119e-03
2.450000000000000000e+02,4.833256404868926329e-04,4.860939207120160642e-04,2.416832228463771770e+00,2.406565829617750563e+00,-1.026639884602120745e-02,5.727567489146156987e-03
2.460000000000000000e+02,4.809540092614558770e-04,4.837188448886542706e-04,2.413714836783082962e+00,2.403397166694597686e+00,-1.031767008848527567e-02,5.748648673173706314e-03
2.470000000000000000e+02,4.786065924057353793e-04,4.813680324954218567e-04,2.410596320438656459e+00,2.400227377586963140e+00,-1.036894285169331908e-02,5.769749379769262276e-03
2.480000000000000000e+02,4.762830485708042594e-04,4.790411415271535319e-04,2.407476757364227726e+00,2.397056547319525777e+00,-1.042021004470194967e-02,5.790869451737901130e-03
2.490000000000000000e+02,4.739830425292805853e-04,4.767378361053691027e-04,2.404356224499821781e+00,2.393884759826204078e+00,-1.047146467361770306e-02,5.812008719527916867e-03
2.500000000000000000e+02,4.717062450422394426e-04,4.744577863452853960e-04,2.401234797807625831e+00,2.390712097962590210e+00,-1.052269984503562128e-02,5.833167001635830573e-03
2.510000000000000000e+02,4.694523327295261998e-04,4.722006682262162077e-04,2.398112552282890775e+00,2.387538643519468984e+00,-1.057390876342179098e-02,5.854344104992303954e-03
2.520000000000000000e+02,4.672209879433662913e-04,4.699661634652622607e-04,2.394989561968417391e+00,2.384364477236508684e+00,-1.062508473190870717e-02,5.875539825340059252e-03
2.530000000000000000e+02,4.650118986451732867e-04,4.677539593941935979e-04,2.391865899969539910e+00,2.381189678815415878e+00,-1.067622115412403261e-02,5.896753947607358270e-03
2.540000000000000000e+02,4.628247582854632010e-04,4.655637488394342017e-04,2.388741638464705552e+00,2.378014326932302414e+00,-1.072731153240313873e-02,5.917986246279482998e-03
2.550000000000000000e+02,4.606592656867919931e-04,4.633952300050578235e-04,2.385616848718372207e+00,2.374838499250444102e+00,-1.077834946792810555e-02,5.939236485750010175e-03
2.560000000000000000e+02,4.585151249296175375e-04,4.612481063587086099e-04,nan,nan,nan,5.960504420678747195e-03
