sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.480000000000000000e+02,8.417472829012026840e-04,2.939781550142228639e+00,2.940096567220783275e+00,2.911142532829112284e+00,2.960994524043564446e+00
1.490000000000000000e+02,8.334576060905678294e-04,2.939386569124912363e+00,2.939712185262744359e+00,2.910554410310004503e+00,2.960613280240532053e+00
1.500000000000000000e+02,8.253053091208159943e-04,2.938974326741241594e+00,2.939310586984670515e+00,2.909985745889797304e+00,2.960269991504317133e+00
1.510000000000000000e+02,8.172872653223723456e-04,2.938545123058657893e+00,2.938892070846967464e+00,2.909497886296302127e+00,2.959918771159768980e+00
1.520000000000000000e+02,8.094004382092199372e-04,2.938099252288056906e+00,2.938456929506070736e+00,2.908944449778259500e+00,2.959546839355559289e+00
1.530000000000000000e+02,8.016418783335293530e-04,2.937637002900488348e+00,2.938005449929828927e+00,2.908272290757644374e+00,2.959157133357836145e+00
1.540000000000000000e+02,7.940087202689112642e-04,2.937158657740585710e+00,2.937537913509921772e+00,2.907585185645433334e+00,2.958749972116525573e+00
1.550000000000000000e+02,7.864981797162608115e-04,2.936664494138866210e+00,2.937054596172595122e+00,2.906883387836183719e+00,2.958322190783850836e+00
1.560000000000000000e+02,7.791075507264751858e-04,2.936154784020785335e+00,2.936555768486659446e+00,2.906167145711277655e+00,2.957889180235381499e+00
1.570000000000000000e+02,7.718342030346437817e-04,2.935629794013927096e+00,2.936041695769436632e+00,2.905436702749613520e+00,2.957434936564069083e+00
1.580000000000000000e+02,7.646755795005675746e-04,2.935089785553899322e+00,2.935512638191289270e+00,2.904692749115946881e+00,2.956981074995586489e+00
1.590000000000000000e+02,7.576291936507537506e-04,2.934535014986607848e+00,2.934968850876984892e+00,2.903935248923625867e+00,2.956582451162693026e+00
1.600000000000000000e+02,7.506926273172706814e-04,2.933965733669898768e+00,2.934410584005762601e+00,2.903164291035239319e+00,2.956166673851949422e+00
1.610000000000000000e+02,7.438635283690818749e-04,2.933382188072850560e+00,2.933838082909518086e+00,2.902380100152378795e+00,2.955737185986249127e+00
1.620000000000000000e+02,7.371396085317123703e-04,2.932784619872363940e+00,2.933251588168543034e+00,2.901626061783932897e+00,2.955293830136393574e+00
1.630000000000000000e+02,7.305186412913007576e-04,2.932173266048971438e+00,2.932651335705715567e+00,2.900860641768211234e+00,2.954835823692832708e+00
1.640000000000000000e+02,7.239984598792904673e-04,2.931548358980546887e+00,2.932037556879369067e+00,2.900083730356400213e+00,2.954359447336172284e+00
1.650000000000000000e+02,7.175769553342057749e-04,2.930910126533644355e+00,2.931410478573256650e+00,2.899295523115048567e+00,2.953867330046338058e+00
1.660000000000000000e+02,7.112520746371316527e-04,2.930258792153162872e+00,2.930770323285324164e+00,2.898496211541541800e+00,2.953344439418768896e+00
1.670000000000000000e+02,7.050218189176838931e-04,2.929594574950978636e+00,2.930117309215224619e+00,2.897686162484997663e+00,2.952808327584615977e+00
1.680000000000000000e+02,6.988842417274111849e-04,2.928917689792586820e+00,2.929451650349666814e+00,2.896866079654778936e+00,2.952259220419095165e+00
1.690000000000000000e+02,6.928374473777273871e-04,2.928228347381510055e+00,2.928773556545890333e+00,2.896035437446872862e+00,2.951697180625060923e+00
1.700000000000000000e+02,6.868795893396070036e-04,2.927526754342318682e+00,2.928083233613700820e+00,2.895194412017211949e+00,2.951060027553713550e+00
1.710000000000000000e+02,6.810088687024134797e-04,2.926813113302642488e+00,2.927380883396479838e+00,2.894343175897297282e+00,2.950322955172792305e+00
1.720000000000000000e+02,6.752235326893519076e-04,2.926087622973277735e+00,2.926666703850131501e+00,2.893481898077443493e+00,2.949573025200145082e+00
1.730000000000000000e+02,6.695218732271657766e-04,2.925350478226267370e+00,2.925940889120196786e+00,2.892610744086637098e+00,2.948889296515298408e+00
1.740000000000000000e+02,6.639022255678025692e-04,2.924601870172057971e+00,2.925203629618203571e+00,2.891729876072549832e+00,2.948282199082190580e+00
1.750000000000000000e+02,6.583629669598842432e-04,2.923841986234892776e+00,2.924455112096058684e+00,2.890839452879639282e+00,2.947663710476245313e+00
1.760000000000000000e+02,6.529025153679197989e-04,2.923071010226912847e+00,2.923695519719049507e+00,2.889939630123411707e+00,2.947034024358925031e+00
1.770000000000000000e+02,6.475193282372922101e-04,2.922289122421059648e+00,2.922925032138084855e+00,2.889030560265788417e+00,2.946314573267499348e+00
1.780000000000000000e+02,6.422119013031444851e-04,2.921496499621739407e+00,2.922143825559389008e+00,2.888112392686662311e+00,2.945496549470950409e+00
1.790000000000000000e+02,6.369787674413789590e-04,2.920693315234658360e+00,2.921352072813458545e+00,2.887185273754301118e+00,2.944750668076050903e+00
1.800000000000000000e+02,6.318184955600581864e-04,2.919879739336005198e+00,2.920549943423400574e+00,2.886249346895261692e+00,2.944028306929500349e+00
1.810000000000000000e+02,6.267296895295813505e-04,2.919055938738945422e+00,2.919737603670592208e+00,2.885304752661296046e+00,2.943311088805410147e+00
1.820000000000000000e+02,6.217109871500839336e-04,2.918222077059694275e+00,2.918915216660011414e+00,2.884351628795425171e+00,2.942574481508937634e+00
1.830000000000000000e+02,6.167610591545706318e-04,2.917378314782015813e+00,2.918082942384057077e+00,2.883390110295628528e+00,2.941826516986887796e+00
1.840000000000000000e+02,6.118786082463706410e-04,2.916524809320602873e+00,2.917240937784922217e+00,2.882420329478877719e+00,2.941043665843672272e+00
1.850000000000000000e+02,6.070623681695537727e-04,2.915661715083421868e+00,2.916389356816363687e+00,2.881442416042092614e+00,2.940231802850258536e+00
1.860000000000000000e+02,6.023111028110201279e-04,2.914789183532188410e+00,2.915528350503371335e+00,2.880456497121636428e+00,2.939409332514782314e+00
1.870000000000000000e+02,5.976236053330220236e-04,2.913907363242250081e+00,2.914658067001716368e+00,2.879451165340819241e+00,2.938619235020337950e+00
1.880000000000000000e+02,5.929986973349384537e-04,2.913016399961314562e+00,2.913778651655378749e+00,2.878315997168750862e+00,2.937777363603220948e+00
1.890000000000000000e+02,5.884352280431689834e-04,2.912116436666463137e+00,2.912890247053337767e+00,2.877171892790323149e+00,2.937056041977232468e+00
1.900000000000000000e+02,5.839320735280702484e-04,2.911207613620497181e+00,2.911992993085348758e+00,2.876018997760527718e+00,2.936340193703689039e+00
